Identificador_Dirección,Número_de_Distrito,same_as_wikidata_Número_de_Distrito,Calle,same_as_wikidata_Calle,Tipo de Vía
750025802,5,https://wikidata.org/entity/Q238723,rue Thénard,https://wikidata.org/entity/Q3450156,street
750139568,17,https://wikidata.org/entity/Q197297,rue Théodore-de-Banville,https://wikidata.org/entity/Q3450161,street
750185136,15,https://wikidata.org/entity/Q191066,rue Théodore-Deck,https://wikidata.org/entity/Q3450158,street
750064497,12,https://wikidata.org/entity/Q171689,rue Théodore-Hamont,https://wikidata.org/entity/Q3450159,street
750139581,17,https://wikidata.org/entity/Q197297,rue Théodule-Ribot,https://wikidata.org/entity/Q3450167,street
750151187,12,https://wikidata.org/entity/Q171689,rue Théophile-Roussel,https://wikidata.org/entity/Q3450169,street
750360197,15,https://wikidata.org/entity/Q191066,rue Théophraste-Renaudot,https://wikidata.org/entity/Q3450170,street
750002733,1,https://wikidata.org/entity/Q161741,rue Thérèse,https://wikidata.org/entity/Q3450171,street
750178766,13,https://wikidata.org/entity/Q175129,Rue Théroigne-de-Méricourt,https://wikidata.org/entity/Q47492356,street
750106006,14,https://wikidata.org/entity/Q187153,rue Thibaud,https://wikidata.org/entity/Q3450133,street
750117662,15,https://wikidata.org/entity/Q191066,rue Thiboumery,https://wikidata.org/entity/Q3450134,street
750129527,16,https://wikidata.org/entity/Q194420,rue Thiers,https://wikidata.org/entity/Q3450135,street
750044246,9,https://wikidata.org/entity/Q275118,rue Thimonnier,https://wikidata.org/entity/Q3450137,street
750085104,18,https://wikidata.org/entity/Q200126,rue Tholozé,https://wikidata.org/entity/Q3450141,street
750156626,14,https://wikidata.org/entity/Q187153,rue Thomas-Francine,https://wikidata.org/entity/Q3450143,street
750155837,13,https://wikidata.org/entity/Q175129,rue Thomas-Mann,https://wikidata.org/entity/Q3450144,street
750074077,13,https://wikidata.org/entity/Q175129,rue Thomire,https://wikidata.org/entity/Q3450148,street
750006096,2,https://wikidata.org/entity/Q209549,Rue Thorel,https://wikidata.org/entity/Q3450149,street
750025816,5,https://wikidata.org/entity/Q238723,rue Thouin,https://wikidata.org/entity/Q3450152,street
750117720,15,https://wikidata.org/entity/Q191066,rue Thureau-Dangin,https://wikidata.org/entity/Q3450155,street
750117749,15,https://wikidata.org/entity/Q191066,rue Tiphaine,https://wikidata.org/entity/Q3450172,street
750006115,2,https://wikidata.org/entity/Q209549,rue Tiquetonne,https://wikidata.org/entity/Q3450173,street
750012192,4,https://wikidata.org/entity/Q230127,rue Tiron,https://wikidata.org/entity/Q3450174,street
750117770,15,https://wikidata.org/entity/Q191066,rue Tisserand,https://wikidata.org/entity/Q3450177,street
750074095,13,https://wikidata.org/entity/Q175129,rue Titien,https://wikidata.org/entity/Q3450178,street
750056975,11,https://wikidata.org/entity/Q169293,rue Titon,https://wikidata.org/entity/Q3450180,street
750095947,20,https://wikidata.org/entity/Q210720,rue Tolain,https://wikidata.org/entity/Q3450181,street
750139775,17,https://wikidata.org/entity/Q197297,rue Torricelli,https://wikidata.org/entity/Q3450182,street
750025833,5,https://wikidata.org/entity/Q238723,rue Toullier,https://wikidata.org/entity/Q3450183,street
750179192,17,https://wikidata.org/entity/Q197297,rue Toulouse-Lautrec,https://wikidata.org/entity/Q3450184,street
750085187,18,https://wikidata.org/entity/Q200126,rue Tourlaque,https://wikidata.org/entity/Q3450186,street
750025868,5,https://wikidata.org/entity/Q238723,rue Tournefort,https://wikidata.org/entity/Q3450193,street
750064590,12,https://wikidata.org/entity/Q171689,rue Tourneux,https://wikidata.org/entity/Q3450195,street
750117772,15,https://wikidata.org/entity/Q191066,rue Tournus,https://wikidata.org/entity/Q3450196,street
750074368,13,https://wikidata.org/entity/Q175129,rue Toussaint-Féron,https://wikidata.org/entity/Q3450197,street
750175768,11,https://wikidata.org/entity/Q169293,Rue Toussaint-Louverture,https://wikidata.org/entity/Q101064756,street
750029703,6,https://wikidata.org/entity/Q245546,rue Toustain,https://wikidata.org/entity/Q21098231,street
750064622,12,https://wikidata.org/entity/Q171689,rue Traversière,https://wikidata.org/entity/Q3450199,street
750039371,8,https://wikidata.org/entity/Q270230,Rue Treilhard,https://wikidata.org/entity/Q3450200,street
750085258,18,https://wikidata.org/entity/Q200126,rue Tristan-Tzara,https://wikidata.org/entity/Q3450205,street
750149758,13,https://wikidata.org/entity/Q175129,rue Trolley-de-Prévaux,https://wikidata.org/entity/Q3450206,street
750044350,9,https://wikidata.org/entity/Q275118,rue Tronchet,https://wikidata.org/entity/Q15967903,street
750039412,8,https://wikidata.org/entity/Q270230,rue Tronson-du-Coudray,https://wikidata.org/entity/Q3450210,street
750057133,11,https://wikidata.org/entity/Q169293,rue Trousseau,https://wikidata.org/entity/Q3450213,street
750139795,17,https://wikidata.org/entity/Q197297,rue Troyon,https://wikidata.org/entity/Q3450214,street
750139877,17,https://wikidata.org/entity/Q197297,rue Truffaut,https://wikidata.org/entity/Q3450217,street
750044430,9,https://wikidata.org/entity/Q275118,rue Turgot,https://wikidata.org/entity/Q3450218,street
750034068,7,https://wikidata.org/entity/Q259463,rue Valadon,https://wikidata.org/entity/Q3450220,street
750117788,15,https://wikidata.org/entity/Q191066,rue Valentin-Haüy,https://wikidata.org/entity/Q3450222,street
750150049,13,https://wikidata.org/entity/Q175129,rue Valery-Larbaud,https://wikidata.org/entity/Q3450225,street
750026022,5,https://wikidata.org/entity/Q238723,rue Valette,https://wikidata.org/entity/Q3450226,street
750106191,14,https://wikidata.org/entity/Q187153,rue Vandamme,https://wikidata.org/entity/Q3450245,street
750074455,13,https://wikidata.org/entity/Q175129,rue Vandrezanne,https://wikidata.org/entity/Q3450256,street
750034097,7,https://wikidata.org/entity/Q259463,rue Vaneau,https://wikidata.org/entity/Q3450258,street
750064699,12,https://wikidata.org/entity/Q171689,rue Van-Gogh,https://wikidata.org/entity/Q3450227,street
750129767,16,https://wikidata.org/entity/Q194420,rue Van-Loo,https://wikidata.org/entity/Q2411238,street
750168169,15,https://wikidata.org/entity/Q191066,rue Varet,https://wikidata.org/entity/Q3450259,street
750140695,15,https://wikidata.org/entity/Q191066,rue Vasco-de-Gama,https://wikidata.org/entity/Q3450261,street
750009050,3,https://wikidata.org/entity/Q223140,rue Vaucanson,https://wikidata.org/entity/Q3450264,street
750117921,15,https://wikidata.org/entity/Q191066,rue Vaugelas,https://wikidata.org/entity/Q3450266,street
750026057,5,https://wikidata.org/entity/Q238723,rue Vauquelin,https://wikidata.org/entity/Q3450267,street
750085402,18,https://wikidata.org/entity/Q200126,rue Vauvenargues,https://wikidata.org/entity/Q3450269,street
750002941,1,https://wikidata.org/entity/Q161741,rue Vauvilliers,https://wikidata.org/entity/Q3450270,street
750029865,6,https://wikidata.org/entity/Q245546,rue Vavin,https://wikidata.org/entity/Q3450271,street
750159624,7,https://wikidata.org/entity/Q259463,rue Velpeau,https://wikidata.org/entity/Q3450272,street
750106345,14,https://wikidata.org/entity/Q187153,rue Vercingétorix,https://wikidata.org/entity/Q3450278,street
750129817,16,https://wikidata.org/entity/Q194420,rue Verderet,https://wikidata.org/entity/Q3450279,street
750129821,16,https://wikidata.org/entity/Q194420,rue Verdi,https://wikidata.org/entity/Q3450282,street
750074558,13,https://wikidata.org/entity/Q175129,rue Vergniaud,https://wikidata.org/entity/Q3450283,street
750039505,8,https://wikidata.org/entity/Q270230,rue Vernet,https://wikidata.org/entity/Q3450288,street
750139941,17,https://wikidata.org/entity/Q197297,rue Vernier,https://wikidata.org/entity/Q3450289,street
750139963,17,https://wikidata.org/entity/Q197297,rue Verniquet,https://wikidata.org/entity/Q3450292,street
750085500,18,https://wikidata.org/entity/Q200126,rue Véron,https://wikidata.org/entity/Q3450381,street
750074592,13,https://wikidata.org/entity/Q175129,rue Véronèse,https://wikidata.org/entity/Q3450383,street
750085541,18,https://wikidata.org/entity/Q200126,rue Versigny,https://wikidata.org/entity/Q3450294,street
750026080,5,https://wikidata.org/entity/Q238723,rue Vésale,https://wikidata.org/entity/Q3450382,street
750118323,15,https://wikidata.org/entity/Q191066,rue Viala,https://wikidata.org/entity/Q3450299,street
750049730,10,https://wikidata.org/entity/Q163948,rue Vicq-d'Azir,https://wikidata.org/entity/Q3450302,street
750064782,12,https://wikidata.org/entity/Q171689,rue Victor-Chevreuil,https://wikidata.org/entity/Q3450304,street
750106432,14,https://wikidata.org/entity/Q187153,rue Victor-Considérant,https://wikidata.org/entity/Q3450305,street
750026096,5,https://wikidata.org/entity/Q238723,rue Victor-Cousin,https://wikidata.org/entity/Q3450306,street
750096099,20,https://wikidata.org/entity/Q210720,rue Victor-Dejeante,https://wikidata.org/entity/Q3450307,street
750118463,15,https://wikidata.org/entity/Q191066,rue Victor-Duruy,https://wikidata.org/entity/Q3450308,street
750118469,15,https://wikidata.org/entity/Q191066,rue Victor-Galland,https://wikidata.org/entity/Q3450309,street
750057261,11,https://wikidata.org/entity/Q169293,rue Victor-Gelez,https://wikidata.org/entity/Q3450311,street
750130258,16,https://wikidata.org/entity/Q194420,rue Victorien-Sardou,https://wikidata.org/entity/Q3450326,street
750096119,20,https://wikidata.org/entity/Q210720,rue Victor-Letalle,https://wikidata.org/entity/Q3450314,street
750044558,9,https://wikidata.org/entity/Q275118,rue Victor-Massé,https://wikidata.org/entity/Q3450316,street
750154904,14,https://wikidata.org/entity/Q187153,rue Victor-Schœlcher,https://wikidata.org/entity/Q3450317,street
750145973,20,https://wikidata.org/entity/Q210720,rue Victor-Ségalen,https://wikidata.org/entity/Q3450318,street
750096129,20,https://wikidata.org/entity/Q210720,rue Vidal-de-la-Blache,https://wikidata.org/entity/Q3450330,street
750006258,2,https://wikidata.org/entity/Q209549,rue Vide-Gousset,https://wikidata.org/entity/Q3450332,street
750009192,3,https://wikidata.org/entity/Q223140,rue Vieille-du-Temple,https://wikidata.org/entity/Q2174633,street
750140007,17,https://wikidata.org/entity/Q197297,rue Viète,https://wikidata.org/entity/Q3450363,street
750039574,8,https://wikidata.org/entity/Q270230,rue Vignon,https://wikidata.org/entity/Q3450336,street
750096253,20,https://wikidata.org/entity/Q210720,rue Vilin,https://wikidata.org/entity/Q3450340,street
750140027,17,https://wikidata.org/entity/Q197297,rue Villaret-de-Joyeuse,https://wikidata.org/entity/Q3450341,street
750140052,17,https://wikidata.org/entity/Q197297,rue Villebois-Mareuil,https://wikidata.org/entity/Q3450342,street
750003049,1,https://wikidata.org/entity/Q161741,rue Villedo,https://wikidata.org/entity/Q3450343,street
750009264,3,https://wikidata.org/entity/Q223140,rue Villehardouin,https://wikidata.org/entity/Q3450345,street
750096394,20,https://wikidata.org/entity/Q210720,rue Villiers-de-L'Isle-Adam,https://wikidata.org/entity/Q3450346,street
750064827,12,https://wikidata.org/entity/Q171689,rue Villiot,https://wikidata.org/entity/Q3450347,street
750162549,18,https://wikidata.org/entity/Q200126,rue Vincent-Compoint,https://wikidata.org/entity/Q3450351,street
750181375,19,https://wikidata.org/entity/Q204622,rue Vincent-Scotto,https://wikidata.org/entity/Q3450353,street
750130349,16,https://wikidata.org/entity/Q194420,rue Vineuse,https://wikidata.org/entity/Q3450354,street
750118557,15,https://wikidata.org/entity/Q191066,rue Violet,https://wikidata.org/entity/Q3450355,street
750044645,9,https://wikidata.org/entity/Q275118,rue Viollet-le-Duc,https://wikidata.org/entity/Q3450356,street
750029934,6,https://wikidata.org/entity/Q245546,rue Visconti,https://wikidata.org/entity/Q3450358,street
750130405,16,https://wikidata.org/entity/Q194420,rue Vital,https://wikidata.org/entity/Q3450359,street
750096498,20,https://wikidata.org/entity/Q210720,rue Vitruve,https://wikidata.org/entity/Q3450360,street
750184240,13,https://wikidata.org/entity/Q175129,voie FD/13,https://wikidata.org/entity/Q21098613,street
750006333,2,https://wikidata.org/entity/Q209549,rue Vivienne,https://wikidata.org/entity/Q3450361,street
750006388,2,https://wikidata.org/entity/Q209549,rue Volney,https://wikidata.org/entity/Q3450365,street
750009310,3,https://wikidata.org/entity/Q223140,rue Volta,https://wikidata.org/entity/Q3335181,street
750057599,11,https://wikidata.org/entity/Q169293,rue Voltaire,https://wikidata.org/entity/Q3450372,street
750074892,13,https://wikidata.org/entity/Q175129,rue Vulpian,https://wikidata.org/entity/Q3450378,street
750140337,17,https://wikidata.org/entity/Q197297,rue Waldeck-Rousseau,https://wikidata.org/entity/Q3450388,street
750039709,8,https://wikidata.org/entity/Q270230,rue Washington,https://wikidata.org/entity/Q3450391,street
750074940,13,https://wikidata.org/entity/Q175129,rue Watt,https://wikidata.org/entity/Q3450393,street
750155054,13,https://wikidata.org/entity/Q175129,rue Watteau,https://wikidata.org/entity/Q3450394,street
750130463,16,https://wikidata.org/entity/Q194420,rue Weber,https://wikidata.org/entity/Q3450395,street
750106501,14,https://wikidata.org/entity/Q187153,rue Wilfrid-Laurier,https://wikidata.org/entity/Q3450407,street
750162247,16,https://wikidata.org/entity/Q194420,rue Wilhem,https://wikidata.org/entity/Q3450408,street
750169039,13,https://wikidata.org/entity/Q175129,rue Wurtz,https://wikidata.org/entity/Q3450412,street
750075017,13,https://wikidata.org/entity/Q175129,rue Xaintrailles,https://wikidata.org/entity/Q3450414,street
750026123,5,https://wikidata.org/entity/Q238723,rue Xavier-Privas,https://wikidata.org/entity/Q3450415,street
750075024,13,https://wikidata.org/entity/Q175129,rue Yéo-Thomas,https://wikidata.org/entity/Q3450422,street
750118752,15,https://wikidata.org/entity/Q191066,rue Yvart,https://wikidata.org/entity/Q3450419,street
750049902,10,https://wikidata.org/entity/Q163948,rue Yves-Toudic,https://wikidata.org/entity/Q1647319,street
750085579,18,https://wikidata.org/entity/Q200126,rue Yvonne-Le-Tac,https://wikidata.org/entity/Q3450421,street
750130548,16,https://wikidata.org/entity/Q194420,rue Yvon-Villarceau,https://wikidata.org/entity/Q3450420,street
750141621,13,https://wikidata.org/entity/Q175129,Rue Zadkine,https://wikidata.org/entity/Q3450425,street
750171217,11,https://wikidata.org/entity/Q169293,cité Durmar,https://wikidata.org/entity/Q2974651,cité
750098104,19,https://wikidata.org/entity/Q204622,rue d'Aubervilliers,https://wikidata.org/entity/Q3450502,street
750098114,19,https://wikidata.org/entity/Q204622,rue d'Aubervilliers,https://wikidata.org/entity/Q3450502,street
750098111,19,https://wikidata.org/entity/Q204622,rue d'Aubervilliers,https://wikidata.org/entity/Q3450502,street
750163770,19,https://wikidata.org/entity/Q204622,sente des Dorées,https://wikidata.org/entity/Q3478647,path
750014078,19,https://wikidata.org/entity/Q204622,sente à Bigot,https://wikidata.org/entity/Q3478648,path
750161210,12,https://wikidata.org/entity/Q171689,sentier Briens,https://wikidata.org/entity/Q3478660,path
750061992,12,https://wikidata.org/entity/Q171689,Sentier de la Lieutenance,https://wikidata.org/entity/Q3478760,path
750093795,20,https://wikidata.org/entity/Q210720,sentier de la Pointe,https://wikidata.org/entity/Q3478761,path
750062457,12,https://wikidata.org/entity/Q171689,sentier de Montempoivre,https://wikidata.org/entity/Q3478681,path
750015476,19,https://wikidata.org/entity/Q204622,sente des Dorées,https://wikidata.org/entity/Q3478647,path
750062316,12,https://wikidata.org/entity/Q171689,sentier des Merisiers,https://wikidata.org/entity/Q3478775,path
750168059,16,https://wikidata.org/entity/Q194420,sentier du Rouvray,https://wikidata.org/entity/Q3478774,path
750021813,5,https://wikidata.org/entity/Q238723,square Adanson,https://wikidata.org/entity/Q3494440,square
750167066,14,https://wikidata.org/entity/Q187153,square Alain-Fournier,https://wikidata.org/entity/Q3494443,square
750045250,10,https://wikidata.org/entity/Q163948,square Alban-Satragne,https://wikidata.org/entity/Q3494445,square
750106798,15,https://wikidata.org/entity/Q191066,square Albert-Bartholomé,https://wikidata.org/entity/Q3494447,square
750065850,13,https://wikidata.org/entity/Q175129,square Albin-Cachot,https://wikidata.org/entity/Q3494455,square
750118958,16,https://wikidata.org/entity/Q194420,square Alboni,https://wikidata.org/entity/Q3494456,square
750118989,16,https://wikidata.org/entity/Q194420,square Alfred-Capus,https://wikidata.org/entity/Q3494465,square
